,ip.dst,ip.src,udp.srcport,udp.dstport,dns.time
30901,173.27.225.164,172.31.0.2,53,45807,0.021833
30903,173.27.225.164,172.31.0.2,53,29630,0.000328
30905,173.27.225.164,172.31.0.2,53,54845,0.000351
30907,173.27.225.164,172.31.0.2,53,43898,0.041522
30909,173.27.225.164,172.31.0.2,53,32884,0.000711
30911,173.27.225.164,172.31.0.2,53,57664,0.012494
30913,173.27.225.164,172.31.0.2,53,4035,0.000327
30916,173.27.225.164,172.31.0.2,53,24152,0.013793
30917,173.27.225.164,172.31.0.2,53,5766,0.021019
30919,173.27.225.164,172.31.0.2,53,4006,0.071142
30921,173.27.225.164,172.31.0.2,53,4479,0.020382
30923,173.27.225.164,172.31.0.2,53,28993,0.269638
30925,173.27.225.164,172.31.0.2,53,12440,0.022072
30927,173.27.225.164,172.31.0.2,53,4181,0.020402
30929,173.27.225.164,172.31.0.2,53,21422,0.019947
30931,173.27.225.164,172.31.0.2,53,3555,0.000344
30933,173.27.225.164,172.31.0.2,53,39189,0.000394
30935,173.27.225.164,172.31.0.2,53,51634,0.001233
30937,173.27.225.164,172.31.0.2,53,53281,0.00034
30939,173.27.225.164,172.31.0.2,53,13835,0.000332
30941,173.27.225.164,172.31.0.2,53,63262,0.00041
30943,173.27.225.164,172.31.0.2,53,2195,0.000412
30945,173.27.225.164,172.31.0.2,53,7234,0.021075
30947,173.27.225.164,172.31.0.2,53,38649,0.022638
30949,173.27.225.164,172.31.0.2,53,21395,0.022042
30951,173.27.225.164,172.31.0.2,53,61127,0.000327
30953,173.27.225.164,172.31.0.2,53,9209,0.000398
30955,173.27.225.164,172.31.0.2,53,9804,0.002319
30957,173.27.225.164,172.31.0.2,53,18350,1.258714
30959,173.27.225.164,172.31.0.2,53,47726,0.085895
30961,173.27.225.164,172.31.0.2,53,58419,0.000987
30963,173.27.225.164,172.31.0.2,53,28011,0.000389
30967,173.27.225.164,172.31.0.2,53,40934,0.000529
30968,173.27.225.164,172.31.0.2,53,7648,0.000366
30969,173.27.225.164,172.31.0.2,53,16599,0.000253
30971,173.27.225.164,172.31.0.2,53,26206,0.000462
30973,173.27.225.164,172.31.0.2,53,57723,0.00042
30975,173.27.225.164,172.31.0.2,53,61325,0.000366
30978,173.27.225.164,172.31.0.2,53,25166,0.002892
30979,173.27.225.164,172.31.0.2,53,48338,0.002819
30981,173.27.225.164,172.31.0.2,53,35012,0.002897
30983,173.27.225.164,172.31.0.2,53,4790,0.022104
30985,173.27.225.164,172.31.0.2,53,50127,0.022665
30987,173.27.225.164,172.31.0.2,53,50661,0.081679
30990,173.27.225.164,172.31.0.2,53,65124,0.043255
30991,173.27.225.164,172.31.0.2,53,10359,0.043123
30993,173.27.225.164,172.31.0.2,53,55021,0.019851
30996,173.27.225.164,172.31.0.2,53,51667,0.000952
30997,173.27.225.164,172.31.0.2,53,26600,0.000907
30999,173.27.225.164,172.31.0.2,53,24871,0.01654
31001,173.27.225.164,172.31.0.2,53,55765,0.000335
31003,173.27.225.164,172.31.0.2,53,36540,0.1761
31005,173.27.225.164,172.31.0.2,53,35050,0.022393
31007,173.27.225.164,172.31.0.2,53,5788,0.00038
31011,173.27.225.164,172.31.0.2,53,44204,0.060601
31012,173.27.225.164,172.31.0.2,53,46282,0.060481
31013,173.27.225.164,172.31.0.2,53,58704,0.085478
31016,173.27.225.164,172.31.0.2,53,19011,0.000845
31017,173.27.225.164,172.31.0.2,53,62090,0.000973
31019,173.27.225.164,172.31.0.2,53,33273,0.021133
31021,173.27.225.164,172.31.0.2,53,33558,0.00032
31023,173.27.225.164,172.31.0.2,53,38949,0.000327
31025,173.27.225.164,172.31.0.2,53,32395,0.000471
31027,173.27.225.164,172.31.0.2,53,49293,0.000893
31029,173.27.225.164,172.31.0.2,53,4497,0.000358
31031,173.27.225.164,172.31.0.2,53,41204,0.013364
31033,173.27.225.164,172.31.0.2,53,39075,0.000242
31035,173.27.225.164,172.31.0.2,53,26903,0.013589
31037,173.27.225.164,172.31.0.2,53,14105,0.000252
31039,173.27.225.164,172.31.0.2,53,62635,0.000369
31041,173.27.225.164,172.31.0.2,53,16662,0.000331
31043,173.27.225.164,172.31.0.2,53,9419,0.012026
31045,173.27.225.164,172.31.0.2,53,52718,0.011941
31047,173.27.225.164,172.31.0.2,53,21365,0.002233
31049,173.27.225.164,172.31.0.2,53,31161,0.000329
31051,173.27.225.164,172.31.0.2,53,14765,0.00028
31053,173.27.225.164,172.31.0.2,53,7221,3.184669
31055,173.27.225.164,172.31.0.2,53,41734,2.94771
31057,173.27.225.164,172.31.0.2,53,28775,0.030614
31059,173.27.225.164,172.31.0.2,53,37087,2.339533
31061,173.27.225.164,172.31.0.2,53,43370,3.222158
31063,173.27.225.164,172.31.0.2,53,8365,0.02241
31065,173.27.225.164,172.31.0.2,53,16324,0.022568
31067,173.27.225.164,172.31.0.2,53,21955,0.000351
31069,173.27.225.164,172.31.0.2,53,18868,0.019923
31071,173.27.225.164,172.31.0.2,53,24618,0.000337
31073,173.27.225.164,172.31.0.2,53,29665,0.000288
31075,173.27.225.164,172.31.0.2,53,44737,0.000391
31077,173.27.225.164,172.31.0.2,53,5540,0.000277
31080,173.27.225.164,172.31.0.2,53,33041,0.013417
31081,173.27.225.164,172.31.0.2,53,27214,0.013547
31083,173.27.225.164,172.31.0.2,53,43815,0.000949
31085,173.27.225.164,172.31.0.2,53,34497,0.023684
31087,173.27.225.164,172.31.0.2,53,26138,0.000298
31089,173.27.225.164,172.31.0.2,53,13471,0.004997
31092,173.27.225.164,172.31.0.2,53,64640,0.000379
31094,173.27.225.164,172.31.0.2,53,38827,0.000438
31095,173.27.225.164,172.31.0.2,53,50919,2.776569
31098,173.27.225.164,172.31.0.2,53,29648,0.00103
31100,173.27.225.164,172.31.0.2,53,2582,0.000463
31101,173.27.225.164,172.31.0.2,53,25765,2.816665
31103,173.27.225.164,172.31.0.2,53,47466,0.026618
31105,173.27.225.164,172.31.0.2,53,38295,2.994712
31107,173.27.225.164,172.31.0.2,53,1620,2.272259
31109,173.27.225.164,172.31.0.2,53,26305,0.012437
31111,173.27.225.164,172.31.0.2,53,59156,0.021151
31113,173.27.225.164,172.31.0.2,53,19958,0.000389
31115,173.27.225.164,172.31.0.2,53,4271,0.000299
31117,173.27.225.164,172.31.0.2,53,27309,0.000462
31119,173.27.225.164,172.31.0.2,53,5405,0.00094
31121,173.27.225.164,172.31.0.2,53,49426,0.000843
31123,173.27.225.164,172.31.0.2,53,60164,0.000273
31125,173.27.225.164,172.31.0.2,53,1979,0.000307
31127,173.27.225.164,172.31.0.2,53,49028,0.030744
31129,173.27.225.164,172.31.0.2,53,2723,0.000353
31131,173.27.225.164,172.31.0.2,53,11125,0.084692
31133,173.27.225.164,172.31.0.2,53,44030,0.021887
31135,173.27.225.164,172.31.0.2,53,23959,0.060021
31138,173.27.225.164,172.31.0.2,53,42998,0.041344
31139,173.27.225.164,172.31.0.2,53,53076,0.041177
31141,173.27.225.164,172.31.0.2,53,42131,0.019626
31143,173.27.225.164,172.31.0.2,53,8722,0.000722
31145,173.27.225.164,172.31.0.2,53,4436,0.000317
31147,173.27.225.164,172.31.0.2,53,15337,0.019567
31149,173.27.225.164,172.31.0.2,53,56519,0.002127
31151,173.27.225.164,172.31.0.2,53,37016,0.011975
31157,173.27.225.164,172.31.0.2,53,27062,0.027062
31158,173.27.225.164,172.31.0.2,53,46378,0.026939
31159,173.27.225.164,172.31.0.2,53,11570,0.029036
31160,173.27.225.164,172.31.0.2,53,27086,0.03369
31161,173.27.225.164,172.31.0.2,53,16301,0.036772
31167,173.27.225.164,172.31.0.2,53,39000,0.000862
31168,173.27.225.164,172.31.0.2,53,26075,0.000794
31169,173.27.225.164,172.31.0.2,53,1977,0.002145
31170,173.27.225.164,172.31.0.2,53,6193,0.002418
31171,173.27.225.164,172.31.0.2,53,39095,0.012014
31173,173.27.225.164,172.31.0.2,53,2033,0.184402
31175,173.27.225.164,172.31.0.2,53,32717,0.000254
31177,173.27.225.164,172.31.0.2,53,62778,0.021245
31180,173.27.225.164,172.31.0.2,53,54838,0.025251
31181,173.27.225.164,172.31.0.2,53,63011,0.021012
31183,173.27.225.164,172.31.0.2,53,46346,0.000812
31185,173.27.225.164,172.31.0.2,53,57011,0.002253
31187,173.27.225.164,172.31.0.2,53,32185,0.001965
31189,173.27.225.164,172.31.0.2,53,28460,0.026877
31191,173.27.225.164,172.31.0.2,53,36312,0.001224
31193,173.27.225.164,172.31.0.2,53,60727,0.028764
31195,173.27.225.164,172.31.0.2,53,45978,0.002041
31197,173.27.225.164,172.31.0.2,53,52529,0.002233
31199,173.27.225.164,172.31.0.2,53,3143,0.002199
31201,173.27.225.164,172.31.0.2,53,45726,0.00219
31203,173.27.225.164,172.31.0.2,53,51473,0.00086
31205,173.27.225.164,172.31.0.2,53,22892,0.002185
31207,173.27.225.164,172.31.0.2,53,54395,0.002177
31209,173.27.225.164,172.31.0.2,53,30295,0.001906
31211,173.27.225.164,172.31.0.2,53,48474,0.002087
31213,173.27.225.164,172.31.0.2,53,20164,0.002102
31215,173.27.225.164,172.31.0.2,53,8621,0.000277
31217,173.27.225.164,172.31.0.2,53,59851,0.002116
31219,173.27.225.164,172.31.0.2,53,46992,0.000316
31222,173.27.225.164,172.31.0.2,53,15550,0.002126
31223,173.27.225.164,172.31.0.2,53,43276,0.002044
31227,173.27.225.164,172.31.0.2,53,24560,0.002096
31228,173.27.225.164,172.31.0.2,53,47383,0.027269
31229,173.27.225.164,172.31.0.2,53,2033,0.027209
31231,173.27.225.164,172.31.0.2,53,53572,0.002058
31234,173.27.225.164,172.31.0.2,53,52321,0.012094
31235,173.27.225.164,172.31.0.2,53,54636,0.012256
31237,173.27.225.164,172.31.0.2,53,47617,0.012162
31239,173.27.225.164,172.31.0.2,53,54713,0.002283
31241,173.27.225.164,172.31.0.2,53,49936,0.000263
31243,173.27.225.164,172.31.0.2,53,39533,0.021317
31245,173.27.225.164,172.31.0.2,53,36440,0.021348
31248,173.27.225.164,172.31.0.2,53,58778,0.002201
31249,173.27.225.164,172.31.0.2,53,34137,0.002395
31251,173.27.225.164,172.31.0.2,53,26250,0.002087
31253,173.27.225.164,172.31.0.2,53,18997,0.012581
31255,173.27.225.164,172.31.0.2,53,58792,0.003809
31257,173.27.225.164,172.31.0.2,53,61368,0.002258
31259,173.27.225.164,172.31.0.2,53,19677,0.002266
31261,173.27.225.164,172.31.0.2,53,34384,0.002251
31263,173.27.225.164,172.31.0.2,53,53757,0.002205
31265,173.27.225.164,172.31.0.2,53,47698,0.002362
31267,173.27.225.164,172.31.0.2,53,31120,0.000309
31269,173.27.225.164,172.31.0.2,53,16196,0.000255
31271,173.27.225.164,172.31.0.2,53,42096,0.027297
31273,173.27.225.164,172.31.0.2,53,61276,0.000499
31275,173.27.225.164,172.31.0.2,53,27170,0.00684
31277,173.27.225.164,172.31.0.2,53,60733,0.002346
31280,173.27.225.164,172.31.0.2,53,18264,0.01196
31281,173.27.225.164,172.31.0.2,53,56006,0.01189
31284,173.27.225.164,172.31.0.2,53,5076,0.002067
31285,173.27.225.164,172.31.0.2,53,5699,0.002005
31287,173.27.225.164,172.31.0.2,53,54543,0.012154
31289,173.27.225.164,172.31.0.2,53,33639,0.012087
31291,173.27.225.164,172.31.0.2,53,2573,0.002188
31293,173.27.225.164,172.31.0.2,53,56579,0.001045
31296,173.27.225.164,172.31.0.2,53,30519,0.00227
31297,173.27.225.164,172.31.0.2,53,1154,0.01227
31299,173.27.225.164,172.31.0.2,53,56108,0.002232
31301,173.27.225.164,172.31.0.2,53,18415,0.002084
31303,173.27.225.164,172.31.0.2,53,13664,0.000774
31305,173.27.225.164,172.31.0.2,53,40981,0.00079
31307,173.27.225.164,172.31.0.2,53,45313,0.002403
31309,173.27.225.164,172.31.0.2,53,1317,0.002206
31311,173.27.225.164,172.31.0.2,53,17989,0.002197
31313,173.27.225.164,172.31.0.2,53,20708,0.002206
31315,173.27.225.164,172.31.0.2,53,53233,0.012101
31317,173.27.225.164,172.31.0.2,53,62643,0.012357
31319,173.27.225.164,172.31.0.2,53,21493,0.002077
31321,173.27.225.164,172.31.0.2,53,48009,0.002493
31323,173.27.225.164,172.31.0.2,53,64689,0.002175
31325,173.27.225.164,172.31.0.2,53,42949,0.000846
31327,173.27.225.164,172.31.0.2,53,3788,0.002687
31329,173.27.225.164,172.31.0.2,53,39641,0.002211
31331,173.27.225.164,172.31.0.2,53,15023,0.001136
31333,173.27.225.164,172.31.0.2,53,33011,0.012515
31335,173.27.225.164,172.31.0.2,53,26530,0.004444
31337,173.27.225.164,172.31.0.2,53,61446,0.000364
31339,173.27.225.164,172.31.0.2,53,19852,0.005394
31341,173.27.225.164,172.31.0.2,53,25977,0.002199
31343,173.27.225.164,172.31.0.2,53,36691,0.005026
31345,173.27.225.164,172.31.0.2,53,29254,0.0039
31348,173.27.225.164,172.31.0.2,53,10668,0.00218
31349,173.27.225.164,172.31.0.2,53,59132,0.0124
31351,173.27.225.164,172.31.0.2,53,49985,0.002482
31354,173.27.225.164,172.31.0.2,53,55537,0.00385
31355,173.27.225.164,172.31.0.2,53,29805,0.006316
31358,173.27.225.164,172.31.0.2,53,32676,0.002638
31359,173.27.225.164,172.31.0.2,53,42400,0.002749
31361,173.27.225.164,172.31.0.2,53,59536,0.003482
31363,173.27.225.164,172.31.0.2,53,27982,0.002003
31365,173.27.225.164,172.31.0.2,53,23560,0.000326
31367,173.27.225.164,172.31.0.2,53,60239,0.002214
31369,173.27.225.164,172.31.0.2,53,60587,0.006063
31371,173.27.225.164,172.31.0.2,53,53481,0.012164
31374,173.27.225.164,172.31.0.2,53,30157,0.000244
31375,173.27.225.164,172.31.0.2,53,1838,0.004628
31377,173.27.225.164,172.31.0.2,53,23400,0.000433
31379,173.27.225.164,172.31.0.2,53,23352,0.000276
31381,173.27.225.164,172.31.0.2,53,18607,0.002149
31383,173.27.225.164,172.31.0.2,53,39773,0.012946
31385,173.27.225.164,172.31.0.2,53,33443,0.002158
31387,173.27.225.164,172.31.0.2,53,36664,0.000263
31389,173.27.225.164,172.31.0.2,53,32365,0.000256
31391,173.27.225.164,172.31.0.2,53,14201,0.00021
31393,173.27.225.164,172.31.0.2,53,47402,0.003497
31395,173.27.225.164,172.31.0.2,53,55402,0.000305
31398,173.27.225.164,172.31.0.2,53,47805,0.000443
31399,173.27.225.164,172.31.0.2,53,29377,0.000249
31401,173.27.225.164,172.31.0.2,53,13640,0.000339
31403,173.27.225.164,172.31.0.2,53,9520,0.001289
31405,173.27.225.164,172.31.0.2,53,1540,0.00221
31407,173.27.225.164,172.31.0.2,53,16389,0.001131
31410,173.27.225.164,172.31.0.2,53,17990,0.000278
31411,173.27.225.164,172.31.0.2,53,49295,0.000745
31413,173.27.225.164,172.31.0.2,53,7535,0.000427
31415,173.27.225.164,172.31.0.2,53,14009,0.002252
31417,173.27.225.164,172.31.0.2,53,57640,0.002282
31419,173.27.225.164,172.31.0.2,53,36799,0.000349
31421,173.27.225.164,172.31.0.2,53,22855,0.002254
31423,173.27.225.164,172.31.0.2,53,41238,0.012345
31425,173.27.225.164,172.31.0.2,53,29524,0.002115
31427,173.27.225.164,172.31.0.2,53,29261,0.002213
31429,173.27.225.164,172.31.0.2,53,41677,0.012504
31431,173.27.225.164,172.31.0.2,53,4497,0.001095
31433,173.27.225.164,172.31.0.2,53,1207,0.000684
31435,173.27.225.164,172.31.0.2,53,56785,0.002192
31438,173.27.225.164,172.31.0.2,53,46593,0.001947
31439,173.27.225.164,172.31.0.2,53,17393,0.002329
31441,173.27.225.164,172.31.0.2,53,13743,0.002069
31443,173.27.225.164,172.31.0.2,53,49752,0.002302
31445,173.27.225.164,172.31.0.2,53,52069,0.002031
31447,173.27.225.164,172.31.0.2,53,42973,0.002068
31449,173.27.225.164,172.31.0.2,53,14187,0.000417
31451,173.27.225.164,172.31.0.2,53,1902,0.002192
31453,173.27.225.164,172.31.0.2,53,4058,0.000289
31455,173.27.225.164,172.31.0.2,53,64219,0.002232
31457,173.27.225.164,172.31.0.2,53,52733,0.000273
31461,173.27.225.164,172.31.0.2,53,1198,0.002368
31462,173.27.225.164,172.31.0.2,53,58842,0.002267
31463,173.27.225.164,172.31.0.2,53,14302,0.002368
31465,173.27.225.164,172.31.0.2,53,4575,0.002454
31468,173.27.225.164,172.31.0.2,53,2496,0.000433
31469,173.27.225.164,172.31.0.2,53,11039,0.000218
31471,173.27.225.164,172.31.0.2,53,26029,0.002305
31473,173.27.225.164,172.31.0.2,53,62255,0.002268
31475,173.27.225.164,172.31.0.2,53,9609,0.001005
31477,173.27.225.164,172.31.0.2,53,49681,0.002191
31479,173.27.225.164,172.31.0.2,53,56598,0.001257
31481,173.27.225.164,172.31.0.2,53,32576,0.012757
31483,173.27.225.164,172.31.0.2,53,19227,0.002042
31485,173.27.225.164,172.31.0.2,53,2429,0.002369
31489,173.27.225.164,172.31.0.2,53,6369,0.000331
31490,173.27.225.164,172.31.0.2,53,36335,0.002458
31491,173.27.225.164,172.31.0.2,53,9046,0.002359
31493,173.27.225.164,172.31.0.2,53,42908,0.0009
31496,173.27.225.164,172.31.0.2,53,60260,0.002317
31497,173.27.225.164,172.31.0.2,53,37794,0.002432
31499,173.27.225.164,172.31.0.2,53,62643,0.015521
31501,173.27.225.164,172.31.0.2,53,32581,0.000867
31503,173.27.225.164,172.31.0.2,53,39226,0.000365
31505,173.27.225.164,172.31.0.2,53,35426,0.002181
31507,173.27.225.164,172.31.0.2,53,2698,0.002255
31509,173.27.225.164,172.31.0.2,53,29287,0.001914
31512,173.27.225.164,172.31.0.2,53,48836,0.000261
31513,173.27.225.164,172.31.0.2,53,13861,0.012119
31515,173.27.225.164,172.31.0.2,53,36306,0.000327
31517,173.27.225.164,172.31.0.2,53,61702,0.002205
31520,173.27.225.164,172.31.0.2,53,11275,0.001884
31521,173.27.225.164,172.31.0.2,53,1270,0.002155
31523,173.27.225.164,172.31.0.2,53,28627,0.000313
31525,173.27.225.164,172.31.0.2,53,49813,0.00026
31528,173.27.225.164,172.31.0.2,53,65167,0.000236
31529,173.27.225.164,172.31.0.2,53,28467,0.002109
31531,173.27.225.164,172.31.0.2,53,22411,0.013113
31533,173.27.225.164,172.31.0.2,53,22206,0.002082
31535,173.27.225.164,172.31.0.2,53,34333,0.15148
31537,173.27.225.164,172.31.0.2,53,9979,0.022997
31539,173.27.225.164,172.31.0.2,53,40897,0.001023
31541,173.27.225.164,172.31.0.2,53,1313,0.077549
31543,173.27.225.164,172.31.0.2,53,46537,0.000321
31545,173.27.225.164,172.31.0.2,53,29168,0.022255
31547,173.27.225.164,172.31.0.2,53,60172,0.096669
31549,173.27.225.164,172.31.0.2,53,23297,0.022006
31552,173.27.225.164,172.31.0.2,53,1740,0.002195
31553,173.27.225.164,172.31.0.2,53,8290,0.015313
31556,173.27.225.164,172.31.0.2,53,52758,0.002395
31557,173.27.225.164,172.31.0.2,53,14087,0.003195
31559,173.27.225.164,172.31.0.2,53,5091,0.002147
31562,173.27.225.164,172.31.0.2,53,6304,0.000307
31563,173.27.225.164,172.31.0.2,53,21336,0.012028
31565,173.27.225.164,172.31.0.2,53,54730,0.00031
31567,173.27.225.164,172.31.0.2,53,2520,0.00214
31569,173.27.225.164,172.31.0.2,53,27212,0.012288
31571,173.27.225.164,172.31.0.2,53,18186,0.002227
31573,173.27.225.164,172.31.0.2,53,39434,0.002281
31575,173.27.225.164,172.31.0.2,53,38577,0.002077
31577,173.27.225.164,172.31.0.2,53,3183,0.00232
31579,173.27.225.164,172.31.0.2,53,41233,0.002267
31581,173.27.225.164,172.31.0.2,53,40646,0.002087
31583,173.27.225.164,172.31.0.2,53,35387,0.002405
31585,173.27.225.164,172.31.0.2,53,47802,0.00243
31587,173.27.225.164,172.31.0.2,53,4930,0.012595
31589,173.27.225.164,172.31.0.2,53,63055,0.002159
31591,173.27.225.164,172.31.0.2,53,23135,0.002009
31593,173.27.225.164,172.31.0.2,53,51026,0.000797
31595,173.27.225.164,172.31.0.2,53,40448,0.002178
31597,173.27.225.164,172.31.0.2,53,6113,0.00076
31599,173.27.225.164,172.31.0.2,53,45468,0.002155
31601,173.27.225.164,172.31.0.2,53,24528,0.012284
31603,173.27.225.164,172.31.0.2,53,29682,0.002325
31605,173.27.225.164,172.31.0.2,53,4512,0.002111
31608,173.27.225.164,172.31.0.2,53,29375,0.00027
31609,173.27.225.164,172.31.0.2,53,6098,0.002387
31612,173.27.225.164,172.31.0.2,53,38231,0.00039
31613,173.27.225.164,172.31.0.2,53,43314,0.002088
31615,173.27.225.164,172.31.0.2,53,12908,0.002179
31617,173.27.225.164,172.31.0.2,53,25402,0.00235
31620,173.27.225.164,172.31.0.2,53,65452,0.001959
31621,173.27.225.164,172.31.0.2,53,56833,0.012011
31624,173.27.225.164,172.31.0.2,53,63520,0.001997
31625,173.27.225.164,172.31.0.2,53,21220,0.012144
31627,173.27.225.164,172.31.0.2,53,7807,0.045787
31629,173.27.225.164,172.31.0.2,53,35633,0.015131
31631,173.27.225.164,172.31.0.2,53,1031,0.000325
31633,173.27.225.164,172.31.0.2,53,45286,0.002422
31636,173.27.225.164,172.31.0.2,53,24363,0.063418
31637,173.27.225.164,172.31.0.2,53,47686,0.063708
31640,173.27.225.164,172.31.0.2,53,62713,0.021568
31641,173.27.225.164,172.31.0.2,53,56076,0.021475
31644,173.27.225.164,172.31.0.2,53,44070,0.00289
31645,173.27.225.164,172.31.0.2,53,42383,0.026769
31648,173.27.225.164,172.31.0.2,53,10237,0.000243
31649,173.27.225.164,172.31.0.2,53,50390,0.016358
31652,173.27.225.164,172.31.0.2,53,48606,0.001969
31653,173.27.225.164,172.31.0.2,53,32373,0.012334
31655,173.27.225.164,172.31.0.2,53,27462,0.000382
31657,173.27.225.164,172.31.0.2,53,18500,0.000991
31659,173.27.225.164,172.31.0.2,53,23518,0.012812
31661,173.27.225.164,172.31.0.2,53,42413,0.002185
31663,173.27.225.164,172.31.0.2,53,4433,0.03841
31665,173.27.225.164,172.31.0.2,53,50592,0.0247
31667,173.27.225.164,172.31.0.2,53,54474,0.000302
31669,173.27.225.164,172.31.0.2,53,61588,0.000393
31671,173.27.225.164,172.31.0.2,53,7451,0.026645
31673,173.27.225.164,172.31.0.2,53,14133,0.025832
31676,173.27.225.164,172.31.0.2,53,20563,0.00211
31677,173.27.225.164,172.31.0.2,53,12526,0.002106
31679,173.27.225.164,172.31.0.2,53,4123,0.040913
31681,173.27.225.164,172.31.0.2,53,44511,0.022437
31683,173.27.225.164,172.31.0.2,53,63164,0.002327
31685,173.27.225.164,172.31.0.2,53,10807,0.00029
31688,173.27.225.164,172.31.0.2,53,52184,0.01252
31689,173.27.225.164,172.31.0.2,53,3143,0.012548
31691,173.27.225.164,172.31.0.2,53,50000,0.00039
31693,173.27.225.164,172.31.0.2,53,48599,0.000383
31695,173.27.225.164,172.31.0.2,53,59837,0.00041
31697,173.27.225.164,172.31.0.2,53,20119,0.000354
31699,173.27.225.164,172.31.0.2,53,16285,0.000321
31701,173.27.225.164,172.31.0.2,53,50029,0.000389
31703,173.27.225.164,172.31.0.2,53,48648,0.002132
31705,173.27.225.164,172.31.0.2,53,19094,0.001169
31707,173.27.225.164,172.31.0.2,53,38635,0.000777
31709,173.27.225.164,172.31.0.2,53,13901,0.000854
31712,173.27.225.164,172.31.0.2,53,37770,0.100926
31714,173.27.225.164,172.31.0.2,53,30675,0.078844
31717,173.27.225.164,172.31.0.2,53,24406,0.014296
31718,173.27.225.164,172.31.0.2,53,22328,0.163373
31720,173.27.225.164,172.31.0.2,53,63454,0.102035
31721,173.27.225.164,172.31.0.2,53,4361,0.022695
31723,173.27.225.164,172.31.0.2,53,49028,0.001257
31725,173.27.225.164,172.31.0.2,53,49509,0.032894
31728,173.27.225.164,172.31.0.2,53,36542,0.045011
31730,173.27.225.164,172.31.0.2,53,51879,0.042747
31731,173.27.225.164,172.31.0.2,53,50488,0.328741
31733,173.27.225.164,172.31.0.2,53,18102,0.024233
31735,173.27.225.164,172.31.0.2,53,31117,0.002915
31737,173.27.225.164,172.31.0.2,53,31713,0.000282
31739,173.27.225.164,172.31.0.2,53,8807,0.000917
31741,173.27.225.164,172.31.0.2,53,60520,0.000384
31743,173.27.225.164,172.31.0.2,53,44249,0.002547
31745,173.27.225.164,172.31.0.2,53,8033,0.000773
31747,173.27.225.164,172.31.0.2,53,42022,0.001198
31749,173.27.225.164,172.31.0.2,53,10156,0.00081
